Precisão/Revocação;deckard-10-4-1,0.csv
1;0,8913043
2;0,5
3;0,4311594
4;0,4152174
5;0,414441
6;0,4057971
7;0,4087647
8;0,3937747
9;0,3879572
10;0,3381987
