Precisão/Revocação;deckard-20-4-0,9.csv
1;0,6304348
2;0,423913
3;0,4528986
4;0,4112319
5;0,388354
6;0,3713768
7;0,3492581
8;0,3457675
9;0,3503623
10;0,3470497
