Precisão/Revocação;deckard-50-4-0,9.csv
1;0,6086957
2;0,423913
3;0,4528986
4;0,4221014
5;0,4013975
6;0,3931159
7;0,3613354
8;0,3383564
9;0,3352657
10;0,322205
