Precisão/Revocação;deckard-20-2-1,0.csv
1;0,8913043
2;0,5652174
3;0,5144928
4;0,5452899
5;0,564441
6;0,5552536
7;0,544617
8;0,5181159
9;0,4899413
10;0,4273292
