avaliarAvaliador;avaliarAvaliador;1
avaliarAvaliador;avaliarCoordenadorDeArea;0,8448276
avaliarAvaliador;cadastrarFichaDeAvaliacaoComSucesso;0,06741573
avaliarAvaliador;cadastrarFichaDeAvaliacaoDuasVezesComSucesso;0,06666667
avaliarAvaliador;cadastrarFichaDeAvaliacaoPagina;0,07594937
avaliarAvaliador;cadastrarFichaDeAvaliacaoSomatorioDePontosAcimaDe100;0,07407407
avaliarAvaliador;cadastrarFichaDeAvaliacaoVerFichaDeAvaliacao;0,06896552
avaliarAvaliador;cadastrarFichaDeAvaliacaoVerFichaDeAvaliacaoRecadastrada;0,06593407
avaliarAvaliador;cadastrarFichaDeAvaliacaoVerFormulario;0,06741573
avaliarAvaliador;distribuirAvaliadoresComMaisDeUmCoordenadorDeArea;0,06976744
avaliarAvaliador;distribuirAvaliadoresComSucesso;0,06060606
avaliarAvaliador;distribuirAvaliadoresPagina;0,07594937
avaliarAvaliador;distribuirAvaliadoresSemAvaliadores;0,06976744
avaliarAvaliador;distribuirAvaliadoresSemCoordenadorDeArea;0,06976744
avaliarAvaliador;distribuirAvaliadoresSemFichaDeAvaliacao;0,06976744
avaliarAvaliador;distribuirAvaliadoresSemPreencherPrazoDeAvaliacao;0,07594937
avaliarAvaliador;distribuirAvaliadoresVerPrimeiraProducao;0,05660377
avaliarAvaliador;distribuirAvaliadoresVerPrimeiraProducaoAtualizada;0,05042017
avaliarAvaliador;distribuirAvaliadoresVerSegundaProducao;0,05660377
avaliarAvaliador;distribuirAvaliadoresVerSegundaProducaoAtualizada;0,05042017
avaliarAvaliador;importarAvaliadoresCoordenadorArquivoSemCabecalho;0,075
avaliarAvaliador;importarAvaliadoresCoordenadorArquivoSemDocumento;0,075
avaliarAvaliador;importarAvaliadoresCoordenadorArquivoVazio;0,075
avaliarAvaliador;importarAvaliadoresCoordenadorComSucesso;0,06976744
avaliarAvaliador;importarAvaliadoresCoordenadorDuasVezesComSucesso;0,06593407
avaliarAvaliador;importarAvaliadoresCoordenadorPagina;0,075
avaliarAvaliador;importarAvaliadoresCoordenadorSemArquivo;0,07692308
avaliarAvaliador;importarAvaliadoresCoordenadorVerAvaliadoresDeImportacao;0,06976744
avaliarAvaliador;importarAvaliadoresCoordenadorVerAvaliadoresDePrimeiraImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,06060606
avaliarAvaliador;importarAvaliadoresCoordenadorVerAvaliadoresDeSegundaImportacaoComDadosAtualizados;0,06593407
avaliarAvaliador;importarAvaliadoresCoordenadorVerAvaliadoresDeSegundaImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,06185567
avaliarAvaliador;importarAvaliadoresCoordenadorVerCoordenadorDeImportacao;0,06976744
avaliarAvaliador;importarAvaliadoresCoordenadorVerCoordenadorDePrimeiraImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,06060606
avaliarAvaliador;importarAvaliadoresCoordenadorVerCoordenadorDeSegundaImportacaoComDadosAtualizados;0,06593407
avaliarAvaliador;importarAvaliadoresCoordenadorVerCoordenadorDeSegundaImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,06185567
avaliarAvaliador;importarProducoesArquivoSemCabecalho;0,075
avaliarAvaliador;importarProducoesArquivoSemIdentificador;0,075
avaliarAvaliador;importarProducoesArquivoVazio;0,075
avaliarAvaliador;importarProducoesComSucesso;0,07228916
avaliarAvaliador;importarProducoesDuasVezesComSucesso;0,06818182
avaliarAvaliador;importarProducoesPagina;0,07594937
avaliarAvaliador;importarProducoesSemArquivo;0,07692308
avaliarAvaliador;importarProducoesVerSubmissoesDeDuasImportacoesDiferentesComSucesso;0,06818182
avaliarAvaliador;importarProducoesVerSubmissoesDeImportacaoComSucesso;0,07228916
avaliarAvaliador;pluginsPaginaDoPlugin;0,07894737
avaliarAvaliador;pluginsPaginaGeral;0,08
avaliarCoordenadorDeArea;avaliarAvaliador;0,8448276
avaliarCoordenadorDeArea;avaliarCoordenadorDeArea;1
avaliarCoordenadorDeArea;cadastrarFichaDeAvaliacaoComSucesso;0,06741573
avaliarCoordenadorDeArea;cadastrarFichaDeAvaliacaoDuasVezesComSucesso;0,06666667
avaliarCoordenadorDeArea;cadastrarFichaDeAvaliacaoPagina;0,07594937
avaliarCoordenadorDeArea;cadastrarFichaDeAvaliacaoSomatorioDePontosAcimaDe100;0,07407407
avaliarCoordenadorDeArea;cadastrarFichaDeAvaliacaoVerFichaDeAvaliacao;0,06896552
avaliarCoordenadorDeArea;cadastrarFichaDeAvaliacaoVerFichaDeAvaliacaoRecadastrada;0,06593407
avaliarCoordenadorDeArea;cadastrarFichaDeAvaliacaoVerFormulario;0,06741573
avaliarCoordenadorDeArea;distribuirAvaliadoresComMaisDeUmCoordenadorDeArea;0,06976744
avaliarCoordenadorDeArea;distribuirAvaliadoresComSucesso;0,06060606
avaliarCoordenadorDeArea;distribuirAvaliadoresPagina;0,07594937
avaliarCoordenadorDeArea;distribuirAvaliadoresSemAvaliadores;0,06976744
avaliarCoordenadorDeArea;distribuirAvaliadoresSemCoordenadorDeArea;0,06976744
avaliarCoordenadorDeArea;distribuirAvaliadoresSemFichaDeAvaliacao;0,06976744
avaliarCoordenadorDeArea;distribuirAvaliadoresSemPreencherPrazoDeAvaliacao;0,07594937
avaliarCoordenadorDeArea;distribuirAvaliadoresVerPrimeiraProducao;0,05660377
avaliarCoordenadorDeArea;distribuirAvaliadoresVerPrimeiraProducaoAtualizada;0,05042017
avaliarCoordenadorDeArea;distribuirAvaliadoresVerSegundaProducao;0,05660377
avaliarCoordenadorDeArea;distribuirAvaliadoresVerSegundaProducaoAtualizada;0,05042017
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorArquivoSemCabecalho;0,075
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorArquivoSemDocumento;0,075
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorArquivoVazio;0,075
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorComSucesso;0,06976744
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorDuasVezesComSucesso;0,06593407
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorPagina;0,075
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorSemArquivo;0,07692308
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorVerAvaliadoresDeImportacao;0,06976744
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorVerAvaliadoresDePrimeiraImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,06060606
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorVerAvaliadoresDeSegundaImportacaoComDadosAtualizados;0,06593407
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorVerAvaliadoresDeSegundaImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,06185567
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorVerCoordenadorDeImportacao;0,06976744
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorVerCoordenadorDePrimeiraImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,06060606
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorVerCoordenadorDeSegundaImportacaoComDadosAtualizados;0,06593407
avaliarCoordenadorDeArea;importarAvaliadoresCoordenadorVerCoordenadorDeSegundaImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,06185567
avaliarCoordenadorDeArea;importarProducoesArquivoSemCabecalho;0,075
avaliarCoordenadorDeArea;importarProducoesArquivoSemIdentificador;0,075
avaliarCoordenadorDeArea;importarProducoesArquivoVazio;0,075
avaliarCoordenadorDeArea;importarProducoesComSucesso;0,07228916
avaliarCoordenadorDeArea;importarProducoesDuasVezesComSucesso;0,06818182
avaliarCoordenadorDeArea;importarProducoesPagina;0,07594937
avaliarCoordenadorDeArea;importarProducoesSemArquivo;0,07692308
avaliarCoordenadorDeArea;importarProducoesVerSubmissoesDeDuasImportacoesDiferentesComSucesso;0,06818182
avaliarCoordenadorDeArea;importarProducoesVerSubmissoesDeImportacaoComSucesso;0,07228916
avaliarCoordenadorDeArea;pluginsPaginaDoPlugin;0,07894737
avaliarCoordenadorDeArea;pluginsPaginaGeral;0,08
cadastrarFichaDeAvaliacaoComSucesso;avaliarAvaliador;0,06741573
cadastrarFichaDeAvaliacaoComSucesso;avaliarCoordenadorDeArea;0,06741573
cadastrarFichaDeAvaliacaoComSucesso;cadastrarFichaDeAvaliacaoComSucesso;1
cadastrarFichaDeAvaliacaoComSucesso;cadastrarFichaDeAvaliacaoDuasVezesComSucesso;0,6031746
cadastrarFichaDeAvaliacaoComSucesso;cadastrarFichaDeAvaliacaoPagina;0,7307692
cadastrarFichaDeAvaliacaoComSucesso;cadastrarFichaDeAvaliacaoSomatorioDePontosAcimaDe100;0,7407407
cadastrarFichaDeAvaliacaoComSucesso;cadastrarFichaDeAvaliacaoVerFichaDeAvaliacao;0,6333333
cadastrarFichaDeAvaliacaoComSucesso;cadastrarFichaDeAvaliacaoVerFichaDeAvaliacaoRecadastrada;0,59375
cadastrarFichaDeAvaliacaoComSucesso;cadastrarFichaDeAvaliacaoVerFormulario;0,6129032
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresComMaisDeUmCoordenadorDeArea;0,1016949
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresComSucesso;0,08333333
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresPagina;0,1153846
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresSemAvaliadores;0,1016949
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresSemCoordenadorDeArea;0,1016949
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresSemFichaDeAvaliacao;0,1016949
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresSemPreencherPrazoDeAvaliacao;0,1153846
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresVerPrimeiraProducao;0,07594937
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresVerPrimeiraProducaoAtualizada;0,06521739
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresVerSegundaProducao;0,07594937
cadastrarFichaDeAvaliacaoComSucesso;distribuirAvaliadoresVerSegundaProducaoAtualizada;0,06521739
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorArquivoSemCabecalho;0,1132075
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorArquivoSemDocumento;0,1132075
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorArquivoVazio;0,1132075
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorComSucesso;0,1016949
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorDuasVezesComSucesso;0,09375
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorPagina;0,1132075
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorSemArquivo;0,1176471
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorVerAvaliadoresDeImportacao;0,1016949
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorVerAvaliadoresDePrimeiraImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,08333333
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorVerAvaliadoresDeSegundaImportacaoComDadosAtualizados;0,09375
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorVerAvaliadoresDeSegundaImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,08571429
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorVerCoordenadorDeImportacao;0,1016949
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorVerCoordenadorDePrimeiraImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,08333333
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorVerCoordenadorDeSegundaImportacaoComDadosAtualizados;0,09375
cadastrarFichaDeAvaliacaoComSucesso;importarAvaliadoresCoordenadorVerCoordenadorDeSegundaImportacaoDeDuasImportacoesEmAreaDiferenteComDadosAtualizados;0,08571429
cadastrarFichaDeAvaliacaoComSucesso;importarProducoesArquivoSemCabecalho;0,1132075
cadastrarFichaDeAvaliacaoComSucesso;importarProducoesArquivoSemIdentificador;0,1132075
cadastrarFichaDeAvaliacaoComSucesso;importarProducoesArquivoVazio;0,1132075
cadastrarFichaDeAvaliacaoComSucesso;importarProducoesComSucesso;0,1071429
cadastrarFichaDeAvaliacaoComSucesso;importarProducoesDuasVezesComSucesso;0,09836066
cadastrarFichaDeAvaliacaoComSucesso;importarProducoesPagina;0,1153846
cadastrarFichaDeAvaliacaoComSucesso;importarProducoesSemArquivo;0,1176471
cadastrarFichaDeAvaliacaoComSucesso;importarProducoesVerSubmissoesDeDuasImportacoesDiferentesComSucesso;0,09836066
cadastrarFichaDeAvaliacaoComSucesso;importarProducoesVerSubmissoesDeImportacaoComSucesso;0,1071429
cadastrarFichaDeAvaliacaoComSucesso;pluginsPaginaDoPlugin;0,122449
cadastrarFichaDeAvaliacaoComSucesso;pluginsPaginaGeral;0,125
cadastrarFichaDeAvaliacaoDuasVezesComSucesso;avaliarAvaliador;0,06666667
