avaliarAvaliador;avaliarAvaliador;1
avaliarAvaliador;avaliarCoordenadorDeArea;1
avaliarAvaliador;cadastrarFichaDeAvaliacaoComSucesso;0,625
avaliarAvaliador;cadastrarFichaDeAvaliacaoDuasVezesComSucesso;0,625
avaliarAvaliador;cadastrarFichaDeAvaliacaoPagina;0,671875
avaliarAvaliador;cadastrarFichaDeAvaliacaoSomatorioDePontosAcimaDe100;0,625
avaliarAvaliador;cadastrarFichaDeAvaliacaoVerFichaDeAvaliacao;0,671875
avaliarAvaliador;cadastrarFichaDeAvaliacaoVerFichaDeAvaliacaoRecadastrada;0,625
avaliarAvaliador;cadastrarFichaDeAvaliacaoVerFormulario;0,671875
avaliarAvaliador;distribuirAvaliadoresComMaisDeUmCoordenadorDeArea;0,625
avaliarAvaliador;distribuirAvaliadoresComSucesso;0,625
avaliarAvaliador;distribuirAvaliadoresPagina;0,671875
avaliarAvaliador;distribuirAvaliadoresSemAvaliadores;0,625
avaliarAvaliador;distribuirAvaliadoresSemCoordenadorDeArea;0,625
avaliarAvaliador;distribuirAvaliadoresSemFichaDeAvaliacao;0,625
avaliarAvaliador;distribuirAvaliadoresSemPreencherPrazoDeAvaliacao;0,625
avaliarAvaliador;distribuirAvaliadoresVerPrimeiraProducao;0,671875
avaliarAvaliador;distribuirAvaliadoresVerPrimeiraProducaoAtualizada;0,671875
avaliarAvaliador;distribuirAvaliadoresVerSegundaProducao;0,671875
avaliarAvaliador;distribuirAvaliadoresVerSegundaProducaoAtualizada;0,671875
avaliarAvaliador;importarAvaliadoresCoordenadorArquivoSemCabecalho;0,625
avaliarAvaliador;importarAvaliadoresCoordenadorArquivoSemDocumento;0,625
avaliarAvaliador;importarAvaliadoresCoordenadorArquivoVazio;0,625
avaliarAvaliador;importarAvaliadoresCoordenadorComSucesso;0,625
avaliarAvaliador;importarAvaliadoresCoordenadorDuasVezesComSucesso;0,625
avaliarAvaliador;importarAvaliadoresCoordenadorPagina;0,671875
avaliarAvaliador;importarAvaliadoresCoordenadorSemArquivo;0,625
avaliarAvaliador;importarAvaliadoresCoordenadorVerAvaliadoresDeImportacao;0,625
